id,name,last_review,neighbourhood_group_cleansed,neighbourhood_cleansed,review_scores_rating,review_scores_location,review_scores_value,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,square_feet,price,security_deposit,cleaning_fee,guests_included,minimum_nights,number_of_reviews_ltm,last_review,reviews_per_month,number_of_reviews,availability_365,crimes
33096377,My sweet home in amazing location )),2019-12-02,Manhattan,Gramercy,98.0,10.0,9.0,40.73386,-73.98247,Apartment,Entire home/apt,5,1,2,0,279.0,0.0,49.0,5,2,62.0,2019-12-02,7.21,62,310,51
33159289,"#4 Cozy studio, 2 blocks from CENTRAL PARK",2019-11-26,Manhattan,East Harlem,88.0,9.0,9.0,40.7891,-73.94906,Apartment,Entire home/apt,4,1,0,0,180.0,0.0,50.0,2,1,59.0,2019-11-26,6.86,59,67,43
33172245,"#2 Cozy 1 bedroom apartment,2 block to CENTRALPARK",2019-11-26,Manhattan,East Harlem,90.0,9.0,9.0,40.78909,-73.94956,Apartment,Entire home/apt,6,1,1,0,180.0,0.0,50.0,2,1,56.0,2019-11-26,6.56,56,146,66
33172249,"#3 Cozy Studio , 2 blocks from Central Park",2019-11-22,Manhattan,East Harlem,88.0,10.0,9.0,40.78878,-73.94838,Apartment,Entire home/apt,4,1,0,0,165.0,0.0,50.0,2,1,56.0,2019-11-22,6.67,56,156,183
33203187,The Australian Bear-Rug Master Bedroom in NYC,2019-11-25,Manhattan,Financial District,98.0,10.0,10.0,40.70529,-74.00653,Apartment,Private room,5,1,1,0,293.0,200.0,180.0,5,1,24.0,2019-11-25,3.33,24,155,23
33222428,"Beautiful Cozy room in Hell’s Kitchen,Times Square",2019-10-25,Manhattan,Hell's Kitchen,95.0,10.0,9.0,40.76565,-73.98872,Apartment,Private room,2,1,1,0,149.0,100.0,39.0,1,1,29.0,2019-10-25,3.33,29,25,42
33240039,"Sunny room, Downtown NY, 2 Bridges, Chinatown L",2019-11-17,Manhattan,Chinatown,93.0,9.0,9.0,40.71301,-73.99609,Apartment,Private room,2,1,1,0,85.0,300.0,50.0,1,1,22.0,2019-11-17,2.57,22,357,60
33240867,"Comfort room in Downtown NYC, Chinatown, Soho W",2019-11-17,Manhattan,Two Bridges,89.0,10.0,9.0,40.71241,-73.99458,Apartment,Private room,2,1,1,0,85.0,300.0,50.0,1,1,28.0,2019-11-17,3.24,28,362,30
33242964,"Cozy room in Downtown Manhattan, 2 Bridges, Soho Y",2019-10-31,Manhattan,Chinatown,94.0,9.0,9.0,40.71309,-73.99626,Apartment,Private room,2,1,1,0,85.0,300.0,50.0,1,1,22.0,2019-10-31,2.57,22,362,49
33259063,LUXURIOUS! Your Very Own Private Bedroom/Bath! :-),2019-11-22,Manhattan,Upper East Side,100.0,10.0,10.0,40.77399,-73.9461,Apartment,Private room,2,1,1,0,157.0,0.0,65.0,1,2,16.0,2019-11-22,1.97,16,168,32
33263092,Beautiful 2BR in Vibrant Area!,2019-11-05,Manhattan,Lower East Side,96.0,9.0,9.0,40.72082,-73.9879,Apartment,Entire home/apt,2,1,2,0,299.0,300.0,50.0,1,1,10.0,2019-11-05,1.46,10,348,239
33267781,Lincoln Center Haven - private room with ensuite,2019-11-10,Manhattan,Upper West Side,96.0,10.0,9.0,40.77477,-73.97958,Apartment,Private room,3,1,1,0,159.0,0.0,50.0,2,1,24.0,2019-11-10,3.09,24,337,23
33292956,Stylish  2 bedroom in the heart of manhattan,2019-11-16,Manhattan,East Village,76.0,9.0,8.0,40.72345,-73.98152,Apartment,Entire home/apt,5,1,2,0,280.0,0.0,60.0,1,1,21.0,2019-11-16,2.53,21,346,74
33315343,UPPER WEST SIDE:Renovated Private Spacious Rm & BR,2019-11-16,Manhattan,Upper West Side,97.0,10.0,10.0,40.7852,-73.9714,Apartment,Private room,3,1,1,0,111.0,200.0,55.0,3,2,37.0,2019-11-16,4.55,37,70,30
33316690,THIES IN HARLEM .,2019-11-14,Manhattan,Harlem,91.0,10.0,9.0,40.81323,-73.9422,Apartment,Entire home/apt,2,1,1,0,165.0,0.0,50.0,1,1,22.0,2019-11-14,2.72,22,79,84
33334633,Looks Like A Calvin Klein Ad!  Manhattan Loft,2019-12-01,Manhattan,Murray Hill,99.0,10.0,10.0,40.7476,-73.97632,Loft,Entire home/apt,6,1,1,0,320.0,0.0,99.0,1,1,41.0,2019-12-01,5.17,41,302,30
33339347,Private & Spacious Bedroom in UES Manhattan,2019-11-12,Manhattan,Upper East Side,85.0,10.0,8.0,40.78206,-73.95638,Apartment,Private room,2,1,1,0,90.0,0.0,15.0,2,2,24.0,2019-11-12,4.07,24,91,11
33362399,Charming 2 bedroom apartment in Manhattan (955),2019-11-01,Manhattan,Washington Heights,54.0,6.0,5.0,40.85476,-73.93094,Apartment,Entire home/apt,5,1,2,0,196.0,200.0,200.0,1,1,14.0,2019-11-01,2.08,14,361,78
33362477,Comfy 2 bedroom apartment in Manhattan (4289),2019-10-25,Manhattan,Washington Heights,75.0,8.0,7.0,40.85482,-73.93137,Apartment,Entire home/apt,6,1,2,0,174.0,200.0,200.0,1,2,16.0,2019-10-25,1.94,16,358,70
33365489,"Sunny, Spacious West Village Two-bed/Two-bath",2019-12-04,Manhattan,West Village,95.0,10.0,9.0,40.73753,-74.00882,Apartment,Entire home/apt,4,2,2,0,595.0,750.0,150.0,4,2,25.0,2019-12-04,3.1,25,41,47
33365859,Less is More - in West Chelsea,2019-11-17,Manhattan,Chelsea,96.0,10.0,9.0,40.74477,-74.00622,Apartment,Entire home/apt,2,1,0,0,185.0,250.0,130.0,1,2,18.0,2019-11-17,2.26,18,154,52
33374582,Cozy Room Close to Central Park & Theater District,2019-11-23,Manhattan,Hell's Kitchen,95.0,10.0,9.0,40.76616,-73.98611,Apartment,Private room,2,1,1,0,120.0,0.0,100.0,1,1,27.0,2019-11-23,3.55,27,158,87
33396290,Manhattan XTRA luxury for upto 13. Free St Parking,2019-11-17,Manhattan,Washington Heights,93.0,10.0,10.0,40.8357,-73.94234,Serviced apartment,Entire home/apt,13,2,4,0,560.0,0.0,380.0,10,1,11.0,2019-11-17,1.33,11,344,64
33423250,"Location, Location, Location Close to Central Park",2019-11-30,Manhattan,East Harlem,88.0,10.0,9.0,40.80022,-73.94185,Apartment,Entire home/apt,2,1,0,0,124.0,1000.0,95.0,2,1,32.0,2019-11-30,4.23,32,184,223
33429437,PRIVATE MIDTOWN TOWN HOME - **RARE FIND**,2019-11-17,Manhattan,Hell's Kitchen,96.0,10.0,9.0,40.76288,-73.99063,Apartment,Entire home/apt,12,2,3,0,898.0,500.0,210.0,4,2,24.0,2019-11-17,3.64,24,272,62
33430867,Warm&clean private room near Times Square,2019-10-23,Manhattan,Hell's Kitchen,98.0,10.0,10.0,40.76389,-73.98872,Apartment,Private room,2,1,1,0,138.0,100.0,20.0,2,1,10.0,2019-10-23,1.27,10,78,63
33431687,Charming Garden Apt Close to Central Park,2019-11-18,Manhattan,Harlem,98.0,10.0,10.0,40.80653,-73.94942,Apartment,Entire home/apt,4,1,1,0,160.0,0.0,40.0,2,2,40.0,2019-11-18,5.08,40,41,92
33471012,Designer Loft,2019-12-05,Manhattan,Chinatown,95.0,9.0,9.0,40.71543,-73.99323,Apartment,Entire home/apt,4,1,0,0,350.0,0.0,50.0,1,1,50.0,2019-12-05,6.12,50,149,98
33472083,Private bedroom in Downtown Manhattan,2019-11-17,Manhattan,Chinatown,100.0,10.0,10.0,40.71404,-73.99085,Apartment,Private room,1,1,1,0,80.0,0.0,75.0,1,1,10.0,2019-11-17,1.53,10,177,164
33473125,"#5 STUDIO one block to train station",2019-11-23,Manhattan,East Harlem,92.0,9.0,9.0,40.78974,-73.94933,Apartment,Entire home/apt,4,1,0,0,165.0,0.0,50.0,2,1,53.0,2019-11-23,6.74,53,71,51
33473838,"#6 Cozy Studio, one block from train station",2019-11-24,Manhattan,East Harlem,91.0,10.0,9.0,40.79,-73.94964,Apartment,Entire home/apt,4,1,0,0,165.0,0.0,50.0,2,1,41.0,2019-11-24,5.35,41,145,71
33496225,PRIVATE ROOM IN CONDO-Heart Of Hell’s Kitchen!!!,2019-10-25,Manhattan,Hell's Kitchen,96.0,10.0,10.0,40.76468,-73.98785,Condominium,Private room,2,1,1,0,175.0,0.0,10.0,1,1,28.0,2019-10-25,3.4,28,43,40
33497909,"Beautiful, Comfortable Studio In Midtown!",2019-11-21,Manhattan,Midtown,94.0,10.0,9.0,40.7545,-73.97067,Apartment,Entire home/apt,4,1,0,0,260.0,100.0,30.0,1,1,53.0,2019-11-21,6.52,53,167,26
33499489,QueenRoom Close to Central Park & Theater District,2019-11-27,Manhattan,Hell's Kitchen,94.0,9.0,9.0,40.76808,-73.98625,Apartment,Private room,2,1,1,0,130.0,0.0,100.0,1,1,27.0,2019-11-27,3.32,27,152,58
33504838,Charming & Relaxing Bedroom in Harlem,2019-10-29,Manhattan,Harlem,97.0,10.0,10.0,40.81811,-73.95415,Apartment,Private room,2,1,1,0,50.0,0.0,50.0,1,1,12.0,2019-10-29,1.52,12,328,77
33519952,"Class, Comfort, Convenience In The Heart of NYC",2019-11-26,Manhattan,Hell's Kitchen,95.0,10.0,9.0,40.7649,-73.99227,Apartment,Entire home/apt,10,2,3,0,799.0,500.0,190.0,4,1,27.0,2019-11-26,3.79,27,208,65
33524910,Manhattan Treasure (Harlem Find),2019-11-18,Manhattan,Harlem,91.0,10.0,9.0,40.8026,-73.95829,Apartment,Entire home/apt,4,1,2,0,182.0,250.0,40.0,1,2,20.0,2019-11-18,3.31,20,27,44
33527468,Sonder | Stock Exchange | Pristine Studio + Lounge,2019-11-10,Manhattan,Financial District,78.0,9.0,8.0,40.70604,-74.01021,Apartment,Entire home/apt,2,1,0,0,152.0,400.0,75.0,2,2,11.0,2019-11-10,1.49,11,299,218
33527998,Sonder | Stock Exchange | Pristine 1BR + Sofa Bed,2019-10-05,Manhattan,Financial District,94.0,10.0,10.0,40.70747,-74.01226,Apartment,Entire home/apt,4,1,1,0,188.0,400.0,75.0,2,2,14.0,2019-10-05,1.83,14,342,79
33530282,LUXURY 2bedrm w/ Outdoor Patio - TimeSq/42nd & 9th,2019-12-01,Manhattan,Hell's Kitchen,95.0,10.0,9.0,40.76022,-73.99253,Apartment,Entire home/apt,7,1,2,0,395.0,0.0,95.0,4,2,31.0,2019-12-01,3.86,31,273,89
33536886,★ Private Room in great location near Times Square,2019-12-04,Manhattan,Hell's Kitchen,98.0,10.0,10.0,40.7637,-73.99037,Apartment,Private room,3,1,1,0,135.0,300.0,20.0,2,1,51.0,2019-12-04,7.25,51,103,38
33546025,Cozy 2 bedroom Manhattan apartment,2019-11-15,Manhattan,Upper East Side,96.0,10.0,10.0,40.78234,-73.9476,Apartment,Entire home/apt,5,1,2,0,210.0,150.0,120.0,1,1,51.0,2019-11-15,6.3,51,141,42
33552984,2 BRM Heart of Time Square,2019-12-03,Manhattan,Hell's Kitchen,83.0,10.0,8.0,40.76273,-73.99061,Apartment,Entire home/apt,5,1,2,0,300.0,100.0,99.0,2,1,44.0,2019-12-03,5.43,44,343,71
33556100,Spacious private room for rent.,2019-10-31,Manhattan,Washington Heights,95.0,10.0,10.0,40.84316,-73.94062,Apartment,Private room,2,1,1,0,100.0,0.0,30.0,1,2,22.0,2019-10-31,2.91,22,80,39
33580907,Art Deco Charm in the heart of The Village!,2019-11-23,Manhattan,Greenwich Village,98.0,10.0,10.0,40.73679,-73.99592,Boutique hotel,Hotel room,2,1,1,0,425.0,0.0,0.0,2,1,11.0,2019-11-23,1.45,11,356,133
33608666,Beautiful Chelsea Townhouse bedroom,2019-11-20,Manhattan,Chelsea,98.0,10.0,10.0,40.7461,-74.00329,Apartment,Private room,2,1,1,0,145.0,0.0,20.0,1,1,28.0,2019-11-20,3.56,28,47,22
33619915,Charming Room in Clean Apt! Soho!,2019-11-20,Manhattan,SoHo,93.0,10.0,10.0,40.72589,-74.00015,Apartment,Private room,1,1,1,0,119.0,300.0,25.0,1,1,20.0,2019-11-20,2.53,20,60,57
33621851,Standard Queen,2019-11-18,Manhattan,Lower East Side,88.0,10.0,9.0,40.72018,-73.98813,Hotel,Hotel room,2,1,1,0,219.0,0.0,0.0,1,1,10.0,2019-11-18,2.61,10,355,248
33636725,Charming 2BR Apt! Popular Neighborhood!,2019-11-24,Manhattan,Greenwich Village,84.0,10.0,8.0,40.72667,-73.99878,Apartment,Entire home/apt,3,1,2,0,289.0,300.0,50.0,1,1,18.0,2019-11-24,2.56,18,326,0
33642152,"Pleasant Room on Pleasant Avenue, NYC",2019-12-01,Manhattan,East Harlem,91.0,9.0,9.0,40.79738,-73.93196,Apartment,Private room,1,1,1,0,50.0,0.0,25.0,2,2,14.0,2019-12-01,1.84,14,86,21
33666359,Private Entrance Spacious 5 BD Apartment Manhattan,2019-12-01,Manhattan,Washington Heights,88.0,9.0,9.0,40.84467,-73.93549,Apartment,Entire home/apt,12,3,5,0,280.0,0.0,150.0,1,2,53.0,2019-12-01,6.82,53,237,81
33709253,Sonder | Stock Exchange | Stunning 3BR + Game Room,2019-11-19,Manhattan,Financial District,98.0,10.0,10.0,40.70729,-74.01095,Apartment,Entire home/apt,8,2,3,0,420.0,400.0,150.0,6,2,23.0,2019-11-19,3.21,23,346,195
33709508,Sonder | Stock Exchange | Incredible 3BR + Gym,2019-11-04,Manhattan,Financial District,98.0,10.0,9.0,40.70715,-74.0103,Apartment,Entire home/apt,8,2,3,0,454.0,400.0,150.0,6,2,19.0,2019-11-04,2.43,19,348,151
33711735,Sonder | Stock Exchange | Calming 1BR + Lounge,2019-11-06,Manhattan,Financial District,99.0,10.0,10.0,40.70793,-74.01043,Apartment,Entire home/apt,4,1,1,0,201.0,400.0,75.0,2,2,24.0,2019-11-06,3.21,24,344,94
33716043,Comfortable Room near the center of Manhattan.,2019-11-30,Manhattan,Washington Heights,98.0,9.0,10.0,40.84661,-73.93444,Apartment,Private room,2,1,1,0,60.0,0.0,30.0,1,2,42.0,2019-11-30,5.38,42,316,67
33717828,UPPER WEST SIDE ZEN CASITA CLOSE TO COLUMBIA UNI!,2019-11-18,Manhattan,Upper West Side,98.0,10.0,10.0,40.80004,-73.96838,Condominium,Private room,2,1,1,0,89.0,100.0,150.0,1,1,25.0,2019-11-18,3.28,25,66,43
33718909,NYC # Central Park # Luxury # 2 Bedroom # Up to 6,2019-11-26,Manhattan,Upper East Side,93.0,10.0,9.0,40.7649,-73.96795,Apartment,Private room,6,1,2,0,395.0,500.0,150.0,5,1,22.0,2019-11-26,3.27,22,338,19
33734301,Light-filled master Bedroom by the Cloisters,2019-11-30,Manhattan,Washington Heights,97.0,9.0,9.0,40.85768,-73.92855,Apartment,Private room,3,1,1,0,70.0,0.0,15.0,1,1,20.0,2019-11-30,3.75,20,169,60
33745549,Midtown West Hotel  - Manhattan Queen,2019-10-22,Manhattan,Chelsea,83.0,10.0,8.0,40.7508,-73.99639,Boutique hotel,Private room,2,1,1,0,179.0,200.0,50.0,2,1,29.0,2019-10-22,3.75,29,360,40
33746705,My home is open to everyone!,2019-10-22,Manhattan,Washington Heights,89.0,9.0,10.0,40.84377,-73.93666,Apartment,Private room,3,1,1,0,60.0,150.0,10.0,1,1,30.0,2019-10-22,3.75,30,339,85
33769956,Incredible Nolita One Bedroom in the Center of NYC,2019-11-22,Manhattan,Nolita,97.0,10.0,9.0,40.72309,-73.99519,Apartment,Entire home/apt,4,1,1,0,500.0,200.0,85.0,2,1,18.0,2019-11-22,2.41,18,241,78
33772218,Great Location/2beds Studio,2019-11-18,Manhattan,Midtown,80.0,10.0,9.0,40.74808,-73.98696,Apartment,Entire home/apt,4,1,0,0,240.0,200.0,99.0,1,2,10.0,2019-11-18,1.46,10,330,149
33772379,Ideal 4 Bedroom Duplex in Harlem,2019-11-30,Manhattan,East Harlem,98.0,9.0,10.0,40.79787,-73.93924,Apartment,Entire home/apt,9,1,4,0,400.0,200.0,110.0,4,1,10.0,2019-11-30,1.35,10,309,122
33777679,Columbus Circle,2019-11-30,Manhattan,Hell's Kitchen,95.0,10.0,9.0,40.76713,-73.98534,Apartment,Entire home/apt,3,1,1,0,249.0,0.0,35.0,1,2,16.0,2019-11-30,2.42,16,75,65
33778352,A Huge Stylists Bedroom in Heart of NYC (RARE!!),2019-11-24,Manhattan,Midtown,90.0,10.0,9.0,40.75625,-73.96416,Apartment,Private room,2,1,1,0,119.0,100.0,75.0,1,2,20.0,2019-11-24,2.75,20,318,19
33800016,A COZY ROOM IN MID EAST CLOSE TO EVERYTHING!!!,2019-11-30,Manhattan,Midtown,87.0,10.0,9.0,40.75661,-73.96396,Apartment,Private room,2,1,1,0,100.0,100.0,75.0,1,2,18.0,2019-11-30,2.49,18,323,20
33800856,Private 2A Room in 4BR/2BA APT in Hell's Kitchen,2019-11-20,Manhattan,Hell's Kitchen,84.0,10.0,8.0,40.76037,-73.99171,Apartment,Private room,2,2,1,0,110.0,0.0,10.0,1,1,29.0,2019-11-20,3.69,29,262,48
33827823,Private room & breakfast in quiet courtyard apt,2019-11-17,Manhattan,Harlem,93.0,10.0,10.0,40.8273,-73.94952,Apartment,Private room,4,1,1,0,55.0,0.0,15.0,1,2,16.0,2019-11-17,2.25,16,81,86
33831120,Sonder | Stock Exchange | Unique Studio + Sofa Bed,2019-11-17,Manhattan,Financial District,100.0,10.0,10.0,40.70761,-74.01078,Apartment,Entire home/apt,4,1,0,0,186.0,400.0,75.0,2,2,10.0,2019-11-17,1.29,10,350,83
33833470,Sonder | Stock Exchange | Smart 2BR + Sofa Bed,2019-11-15,Manhattan,Financial District,99.0,10.0,10.0,40.70779,-74.01249,Apartment,Entire home/apt,6,2,2,0,310.0,400.0,110.0,4,2,18.0,2019-11-15,2.35,18,335,90
33833636,Sonder | Stock Exchange | Superior 3BR + Lounge,2019-11-21,Manhattan,Financial District,99.0,10.0,10.0,40.70709,-74.01037,Apartment,Entire home/apt,8,2,3,0,388.0,400.0,150.0,6,2,14.0,2019-11-21,1.94,14,337,151
33836115,Private Room in PRIME Manhattan Location,2019-12-01,Manhattan,Upper East Side,93.0,10.0,9.0,40.76853,-73.96407,Apartment,Private room,2,1,1,0,79.0,300.0,25.0,1,1,41.0,2019-12-01,6.03,41,74,42
33852557,Spanish Harlem magical place full of life .,2019-11-18,Manhattan,East Harlem,95.0,10.0,10.0,40.7958,-73.93766,Apartment,Private room,2,1,1,0,100.0,100.0,39.0,2,2,22.0,2019-11-18,2.88,22,171,87
33857172,Cozy Queen Bedroom Private Half Bathroom in Harlem,2019-11-30,Manhattan,Harlem,91.0,10.0,9.0,40.82032,-73.94464,Apartment,Private room,2,1,1,0,59.0,0.0,30.0,1,2,20.0,2019-11-30,3.16,20,32,132
33911544,Best Location in NYC! 4BR Steps to Central Park!,2019-11-07,Manhattan,Upper East Side,91.0,10.0,9.0,40.76458,-73.96759,Apartment,Entire home/apt,10,1,4,0,159.0,400.0,195.0,1,2,20.0,2019-11-07,2.61,20,198,60
33913682,Cozy room with turquoise accent in historic Harlem,2019-11-24,Manhattan,Harlem,98.0,9.0,10.0,40.81482,-73.94477,Apartment,Private room,2,1,1,0,60.0,0.0,15.0,1,2,27.0,2019-11-24,3.65,27,142,61
33915820,Manhattan Ave Apartment 2 stops from Times Square,2019-11-23,Manhattan,Harlem,96.0,10.0,10.0,40.80712,-73.95686,Apartment,Private room,4,2,2,0,103.0,0.0,0.0,1,2,36.0,2019-11-23,4.84,36,63,23
33917759,Central Park North Max-Room,2019-11-17,Manhattan,Harlem,97.0,10.0,10.0,40.80332,-73.94853,Apartment,Private room,2,1,1,0,75.0,270.0,35.0,1,1,28.0,2019-11-17,3.78,28,163,30
33938000,Super Spacious Room! Private bathroom! LES/Soho,2019-11-21,Manhattan,Lower East Side,96.0,10.0,9.0,40.71983,-73.98981,Apartment,Private room,4,1,1,0,135.0,0.0,50.0,1,1,38.0,2019-11-21,5.07,38,108,106
33944826,Bienvenidos a casa,2019-11-16,Manhattan,Washington Heights,98.0,10.0,10.0,40.83588,-73.93978,Apartment,Private room,1,1,1,0,65.0,0.0,0.0,1,2,19.0,2019-11-16,2.75,19,169,92
33964812,Luxury FiDi Terrace Apt by Seaport & WTC,2019-12-01,Manhattan,Financial District,99.0,10.0,10.0,40.70824,-74.00476,Apartment,Entire home/apt,2,1,0,0,200.0,0.0,120.0,2,2,16.0,2019-12-01,2.41,16,65,54
33969648,Comfortable and Cozy Home,2019-12-05,Manhattan,Harlem,96.0,10.0,10.0,40.82715,-73.94667,Apartment,Private room,1,1,1,0,55.0,0.0,10.0,1,1,40.0,2019-12-05,5.17,40,82,35
33991062,Sonder | Stock Exchange | Superior 2BR + Game Room,2019-11-11,Manhattan,Financial District,100.0,10.0,10.0,40.70701,-74.01176,Apartment,Entire home/apt,6,2,2,0,276.0,400.0,110.0,4,2,21.0,2019-11-11,2.85,21,340,62
33992824,Sonder | Stock Exchange | Superior 1BR + Arcade,2019-11-21,Manhattan,Financial District,96.0,10.0,10.0,40.70631,-74.01225,Apartment,Entire home/apt,4,1,1,0,191.0,400.0,75.0,2,2,11.0,2019-11-21,1.64,11,361,85
33994694,"Manhattan 2BR W/ Garden, Laundry,  Near Subway",2019-11-30,Manhattan,Washington Heights,94.0,9.0,9.0,40.83611,-73.94162,Apartment,Entire home/apt,8,1,2,0,161.0,500.0,100.0,2,2,29.0,2019-11-30,3.77,29,327,89
33994896,Lower East side/Soho/Chinatown room fits 3 people,2019-11-18,Manhattan,Lower East Side,86.0,10.0,9.0,40.71958,-73.9905,Apartment,Private room,3,1,1,0,123.0,0.0,40.0,1,1,31.0,2019-11-18,4.7,31,100,109
33994927,"Stylish Large 2 Bedroom, Perfect Location",2019-11-17,Manhattan,Murray Hill,99.0,10.0,10.0,40.74818,-73.98247,Apartment,Entire home/apt,4,1,2,0,299.0,500.0,125.0,1,2,16.0,2019-11-17,2.22,16,26,48
33995614,Lovely LES/SOHO/Chinatown room can fit 3 people!,2019-11-09,Manhattan,Lower East Side,91.0,10.0,9.0,40.72139,-73.9896,Apartment,Private room,3,1,1,0,123.0,0.0,40.0,1,1,31.0,2019-11-09,4.27,31,93,120
34007173,"Beautiful, all amenities, near Central Park!",2019-10-27,Manhattan,East Harlem,83.0,9.0,9.0,40.79269,-73.94613,Apartment,Entire home/apt,2,1,1,0,200.0,160.0,60.0,2,1,21.0,2019-10-27,3.71,21,214,74
34016888,3BR Times Square Loft ! Heart of City!,2019-12-01,Manhattan,Hell's Kitchen,90.0,9.0,8.0,40.75364,-73.99291,Apartment,Entire home/apt,8,1,3,0,149.0,300.0,165.0,1,2,12.0,2019-12-01,1.67,12,318,93
34022186,Beautiful Room in Chic Area!,2019-11-13,Manhattan,Lower East Side,93.0,10.0,9.0,40.71833,-73.98936,Apartment,Private room,1,1,1,0,99.0,200.0,25.0,1,1,19.0,2019-11-13,2.56,19,75,161
34024785,Beautiful Bright Private Room!,2019-10-16,Manhattan,Lower East Side,95.0,10.0,9.0,40.71923,-73.98582,Apartment,Private room,1,1,1,0,119.0,200.0,25.0,1,1,22.0,2019-10-16,2.96,22,68,116
34041523,Master Room in Harlem Duplex,2019-12-02,Manhattan,Harlem,91.0,9.0,9.0,40.80514,-73.95561,Apartment,Private room,2,1,1,0,140.0,250.0,40.0,2,1,25.0,2019-12-02,3.49,25,154,100
34041587,The Power Tower,2019-11-30,Manhattan,Harlem,93.0,9.0,9.0,40.80536,-73.95469,Apartment,Private room,2,1,1,0,140.0,250.0,50.0,2,1,24.0,2019-11-30,3.67,24,150,87
34056679,Spanish Harlem magical place. Mezzanine bed,2019-11-12,Manhattan,East Harlem,100.0,10.0,10.0,40.79787,-73.93568,Apartment,Private room,2,1,1,0,90.0,100.0,39.0,1,2,12.0,2019-11-12,1.91,12,164,42
34059500,Big room prime location WaHe uptown manhattan,2019-12-01,Manhattan,Washington Heights,98.0,10.0,10.0,40.84387,-73.93969,Apartment,Private room,2,1,1,0,59.0,0.0,10.0,1,2,13.0,2019-12-01,1.9,13,344,60
34084476,Cozy Studio in Gramercy with Private Backyard,2019-11-08,Manhattan,Kips Bay,95.0,9.0,9.0,40.73863,-73.97989,Apartment,Entire home/apt,4,1,0,0,178.0,0.0,73.0,2,1,26.0,2019-11-08,3.63,26,205,64
34086944,Sonder | Stock Exchange | Original 1BR + Lounge,2019-11-18,Manhattan,Financial District,97.0,10.0,10.0,40.70712,-74.01201,Apartment,Entire home/apt,4,1,1,0,190.0,400.0,75.0,2,2,20.0,2019-11-18,3.03,20,338,31
34093881,A Cute and cozy two bedrooms apartment.,2019-11-14,Manhattan,Hell's Kitchen,97.0,10.0,9.0,40.75618,-73.99321,Apartment,Entire home/apt,4,1,2,0,250.0,0.0,100.0,1,2,36.0,2019-11-14,5.17,36,59,192
34096836,An urban retreat from the city’s hustle and bustle,2019-10-18,Manhattan,Hell's Kitchen,81.0,10.0,8.0,40.75603,-73.99511,Hotel,Hotel room,4,1,1,0,430.0,0.0,0.0,2,1,15.0,2019-10-18,2.14,15,126,42
34096839,Near Hudson Yards & Times Square w/ breakfast,2019-11-03,Manhattan,Hell's Kitchen,76.0,9.0,7.0,40.7572,-73.99482,Hotel,Hotel room,2,1,1,0,390.0,0.0,0.0,2,1,45.0,2019-11-03,6.52,45,141,72
34120717,Sonder | Stock Exchange | Gorgeous 1BR + Sofa Bed,2019-11-21,Manhattan,Financial District,99.0,10.0,10.0,40.70736,-74.0125,Apartment,Entire home/apt,4,1,1,0,183.0,400.0,75.0,2,2,21.0,2019-11-21,2.89,21,327,32
34120798,Sonder | Stock Exchange | Divine Studio + Arcade,2019-11-21,Manhattan,Financial District,98.0,10.0,10.0,40.70755,-74.01116,Apartment,Entire home/apt,2,1,0,0,174.0,400.0,75.0,2,2,17.0,2019-11-21,2.34,17,351,83
34147733,Sonder | Stock Exchange | Stunning 3BR + Lounge,2019-11-21,Manhattan,Financial District,98.0,10.0,10.0,40.70711,-74.01044,Apartment,Entire home/apt,8,2,3,0,407.0,400.0,150.0,6,2,16.0,2019-11-21,2.41,16,338,151
34150118,Cool newly renovated 1BR Apt overlooking Park,2019-11-23,Manhattan,East Harlem,100.0,10.0,10.0,40.79325,-73.93386,Apartment,Entire home/apt,2,1,1,0,150.0,0.0,75.0,1,1,14.0,2019-11-23,2.1,14,166,3
34150332,Adorable room 2,2019-11-13,Manhattan,Hell's Kitchen,92.0,10.0,10.0,40.7667,-73.98829,Apartment,Private room,2,1,1,0,99.0,0.0,20.0,1,1,12.0,2019-11-13,3.91,12,351,48
34152864,Luxury 2 Bedrooms 2 bathrooms High-rise,2019-11-23,Manhattan,Kips Bay,93.0,10.0,9.0,40.7443,-73.97519,Apartment,Entire home/apt,8,2,2,0,304.0,0.0,100.0,1,1,33.0,2019-11-23,4.74,33,63,56
34153345,★ Discounted!!★ NEAR TIMES SQUARE,2019-10-27,Manhattan,Hell's Kitchen,84.0,9.0,9.0,40.76286,-73.98721,Apartment,Entire home/apt,4,1,1,0,239.0,500.0,150.0,2,1,11.0,2019-10-27,1.63,11,339,177
34156010,Amazing Luxury Apt in the middle of Manhattan,2019-11-24,Manhattan,Kips Bay,95.0,10.0,9.0,40.7421,-73.97404,Condominium,Entire home/apt,9,2,3,0,539.0,0.0,100.0,1,1,46.0,2019-11-24,6.83,46,117,38
34156161,Chelsea Luxury & Cozy 2 Bedroom Apartment,2019-11-15,Manhattan,Chelsea,83.0,9.0,8.0,40.74301,-73.9937,Apartment,Entire home/apt,5,1,2,0,249.0,0.0,100.0,1,1,21.0,2019-11-15,3.13,21,71,163
34157056,Top Of New York City Luxury Large 2 Bedroom,2019-11-25,Manhattan,Murray Hill,95.0,10.0,9.0,40.74511,-73.97407,Apartment,Entire home/apt,7,1,2,0,499.0,0.0,100.0,1,1,31.0,2019-11-25,5.11,31,114,1
